cluster_id;count;timespan;gap;locations;average_length;starting_title;starting_date;ending_date;end month;end decade;Span;ending_country;starting_country;starting_location;starting_year;all_locations;all_titles;all_countries;crossed;out_date;in_date;out_city;out_country;in_city;in_country;genre;first_text
cluster_12698953;6;7;;4;1786;;1808-10-11T00:00:00Z;1808-10-18T00:00:00Z;10;1800;week;Sweden;Sweden;Stockholm;1808;['Stockholm', 'Uppsala', 'Norrköping', 'Göteborg'];['Dagligt Allehanda', 'Inrikes Tidningar', 'Götheborgs Allehanda', 'Norrköpings Tidningar', 'Götheborgs Tidningar', 'Upsala Tidning'];['Sweden'];;;;;;;;news;"edtagas. Detachementct, försedt meo en säker w'gwisare.'gwisare. afmarcherade kl. t till 10, och borde omkring kl. half 1 inträffa pä öfirerenskommit ställe, wid hwilken tid jag m d hela min äterstäende styrka ssulle altaquera fiendens front, samt pä docenter iniränsia cch genom tinbidp af det i deh rygg inträffande Detachement bryta fiendens linie, och derigenom b;ii""tt&gt;a""tt&gt;a m« ira re af deh ställning wid Pousta Till »verkställande af allt detta, wero bedörige ordres utgifnc sch ttvpparnc dcrefterbakom höiderne till anfall rangerade. Snille ri-Brigad^Chefen fick ordres att frän Tygfdrrädet uppsända 50,000 skarpa patroner af reserv-ammunition, svin iikwäl, i anseende till wäg^n» längt icke förr än efter affairens flut hunno ankomma. Emedlertid gjorde fienden nägra mindre reeognosceringar päArm-enS förpostkebja, hwilka likwäl genast iterdrefwos-. Klockan 10 hördes en stark Infanteri-eld pä wenstra sianquen, som jag förmodade wara emot ofwerstekieutenanten kagerbring, och hwarom jag straxt erhöll Rapport frän Jägare-kedjan. Jag ai.b.iallde da ten qwarwarande Bataillonen af Kronobergs Regemente und^r Capiten Muncktells befäl, a^t framrycka för att cft.r behof kunna understödja wenstra flygeln; straxt derefter ank m Rapport fran ofwerste-N.ut-na»ten lagerbring att han stett pä cn betydlig styrka och redan ivae i full affaire. fl samma Nd attaquersde fienden hela min front med Jägare, Infanteri, 2:ne canoner och -inchaubiker; jag lät stramt Bataillonerne framrycka, Jagareked,an draga sig till wänster, Lif-Eaidet till fot utl centern, samt Svensta och Finsta Gardes-Balaillonerne ät höger. En 6-pund. canon och en haubitz pla» cerades pä höjden. och hela linien fick ord.es att med yttersta häftighet repouj.ra fienden, hwilkei Ne» hurrarop we^kst.UldcS flere gånger, ech oaktad fienden ännu »tierligene öterkon, med förökad styrka, lycka, des det hononi intet att winna ett enda stegs terrain. Fienden detachera e dä cn colonne at Arm ens hd» gra flygel, cch aitaquerade densamma med en dubbel ked a, samt oswerflyglade den helt och hället. Jaz lat da 2!ne 6lpund. canoner upprycka till höger om Wiais gärd, och m&gt;d drufhagel för&gt;rifwa fie.den, som med häftighet framträngde för alt tournera wid sjöstranden. Canon-elden understöddes mcd den werkan att fienden mäste öfwergifwa stället och intaga stogen, dit han af Gärder imd hastighet förföljdes, de.ater cn ny styrle wisadc sig, och Jnsanten-eldeu fortsattes. Nnder detta hade äter Rapport inlupit frän öfwerste-?ieutenanten Lagerbring, att hon i-Sandigt fick vy fiendtelig styrka emot sig,ch beg rde förstärkning, hwarpä genast Kronobergs 2-Sra B»ta&gt;tl»n dit,i»deSi me» straxt derefter crhöll jag dc« Rapport, att Öswerst&lt"
cluster_8266627;5;7;;4;530;;1808-10-12T00:00:00Z;1808-10-19T00:00:00Z;10;1800;week;Sweden;Sweden;Stockholm;1808;['Stockholm', 'Uppsala', 'Norrköping', 'Göteborg'];['Dagligt Allehanda', 'Götheborgs Allehanda', 'Norrköpings Tidningar', 'Götheborgs Tidningar', 'Upsala Tidning'];['Sweden'];;;;;;;;news;wer-Adjutanten, Öfwerste-Lieutenanten Lageebitngs utmärkta rädighet och dr^iga förhällande. att fä wäl uti fin första ställning, som sedan med Arriergardct uppchälla en mångdubbel fiende, Sppnat möjligheten för Hufwudeorpsen att aterkoimna till embarqueringsställer. Jag wägar afwen i djupaste anderränighet försäkra, att alla cf bäde befäl och och manskap uppfyllt sina styldigheter. The^iSumjien Kopparormen, till ankars wid Lehmäkurkv Sund den 2g Sept. i8°8. G. Boye, , Konungens Tjenstförrättande General-Adjutant af Dagen. C. A. Lefrä
cluster_1392599;4;7;;4;1095;;1808-10-04T00:00:00Z;1808-10-11T00:00:00Z;10;1800;week;Sweden;Sweden;Stockholm;1808;['Stockholm', 'Uppsala', 'Karlstad', 'Göteborg'];['Dagligt Allehanda', 'Götheborgs Allehanda', 'Carlstads Tidning', 'Upsala Tidning'];['Sweden'];;;;;;;;news;"cke uppgiswas, men de äro betydliae. General-Majoren Baron von Vegesack och Maior Cedergren baswa fatt c nlufioner; sw.irl bleherade äro 6frc.rtf«itu Fr. von Olaten och Bre,nd&gt;!röm, tjenstgörande Öfwcr-Ad/Utanlerne öfwerste Eieutcnorit Euremain cch majoren Baron von Otter samt omkring zc&gt; andre Officerare. Döde och bletzerade af Under-Officerare och manstap lärer stiga till närmare I2oo Man, hwaraf 100 torde wara fängne. Som trakten af Ny-Earleby ej gaf någon fördelaktig pofition, har Arnicen Seriftän aftätt, sedan Jacobstad bliswit erauerad, men för att göra fienden uppehåll, har utom.andra äfwen E^erö bro blifwic »ränd och fältwerk der uppkastade samt stär resten af Arm^en wid Eherö A, för alt der göra del mvt'änd »mständigheterna kunna tilläta. Fän Brigad-Chefen Sandels ankom i gar Rapport att han, ehuru dagligen af fienden oroad , annu behåller fin ställning wid Toiwala. Befälets och tropp»&gt;neS nit och mod har wid ofwannämnde assaircr warit lika med hwad de i alla redan förefallne strider adaMagt, men deras ståndaktighet wid Orawais den 14 innew. har wtsat fig öfwerträffande allt dwad jag kunnat förmoda; och anser jag som en lycka att nu, med lika saminffvch »äklwisa som i mina förra rmderdäniga Rapporter sä inncstura Arimen i Eders Kongl. Majestäts nadiga »inest och ätauka. Högqwatteret Kronoby den 18 Sept. i$oh. Mau rits Klins Schr"
cluster_5409198;4;7;;4;1288;;1808-10-19T00:00:00Z;1808-10-26T00:00:00Z;10;1800;week;Sweden;Sweden;Stockholm;1808;['Stockholm', 'Uppsala', 'Göteborg', 'Norrköping'];['Inrikes Tidningar', 'Götheborgs Allehanda', 'Norrköpings Tidningar', 'Upsala Tidning'];['Sweden'];;;;;;;;news;"ansport-flottans betäckande norrifrån, och sundet imellan Sudsala och Töffsala,^sala,^ igenom hw.lket fienden kunde gä med fia Skärgärdsflolta för att atkaquera söder »frän den wid Helsinge warande transportfiollan ; sä afbidades utr Grönwikösund den förstärkning af Canonstupar, Eders Kongl. Majestät overnädigst befallt efter staget wtd Palwa ssulle frän Galtungarna styndsam» ligen bekommas, under del fienden flitigt recognoscerades, hwilken nied en stor del af fina Canonstupar och Iollar lade sig wid Hacke: pää under Töffsala, och med sina större fartyg samt resten af Slupar och Jol^ lar wc.r färdig i Palma sund ali rycka ut. Sa snart förstärkninge &gt; ankommit lat jag Brigad - Chefen Ofwerste - Lieucenanten Brant beordra Major Sjöholm/ att med 22 Carronflupar genast laga sin ställning wid Lev"
cluster_8269254;5;7;;4;608;;1808-04-26T00:00:00Z;1808-05-03T00:00:00Z;5;1800;week;Sweden;Sweden;Stockholm;1808;['Stockholm', 'Uppsala', 'Jönköping', 'Göteborg'];['Dagligt Allehanda', 'Götheborgs Allehanda', 'Götheborgs Tidningar', 'Jönköpings Tidning', 'Upsala Tidning'];['Sweden'];;;;;;;;news;"^ .......nn»«., inga Franffa troppar finnas pä Se- land. samt an General Bernadotte återrest till Fyen. Oroligheter, som sades hafwa utbrustit mellan Spanska och Fransta tropparna, uvpgofw s 'fäsoin orsaken till denna resa; men smktan för de i Belt krigande Ergclssa ^rlogsmän, har förmodligen i betydlig man dertill bidragit. Pä Fycu och r Jutland, i Coldivg, Odensee rch däromkring liggande byar, hafwa Sera eldswädor timat, som tillftrifwas de inqwar» terade Franska tropparnas wärdslöshet ined elden. Engelska ÖrlcgSsteppen Olion och Vanguard med en Canon-Brigg, lyfte dcn 16 Apris och gingv lin? der segel södec ui i Lun"
cluster_1436378;4;7;;4;474;;1809-11-11T00:00:00Z;1809-11-18T00:00:00Z;11;1800;week;Sweden;Sweden;Jönköping;1809;['Jönköping', 'Göteborg', 'Norrköping', 'Nyköping'];['Götheborgs Allehanda', 'Norrköpings Tidningar', 'Jönköpings Tidning', 'Nyköpings Weckoblad'];['Sweden'];;;;;;;;news;"nligt officiel underrättelse med gärdagsposte», hitwäntos bebe dagar, för att underhandla om fred imellan Swerige och Dannemark; ä Swensta fida»: Envoyén, Kammarherren, Ccmmcntören ochRiddaren Adlerberg, Kammarherren Karon Taube Legations Sccreteraren Lorichs och en Under - Secreterare, — samt ä Dunsta sidan: Kammarherren Karon Rosencrantz, Baron Sellby^ och KamMarjunkaren Grefwe Moltke samt en Under-Secreterare Kongl. Danst» Kestickningen stall reda» wara pä Swen"
cluster_5413921;6;7;;4;495;;1807-06-23T00:00:00Z;1807-06-30T00:00:00Z;6;1800;week;Sweden;Sweden;Stockholm;1807;['Stockholm', 'Göteborg', 'Norrköping', 'Karlstad'];['Inrikes Tidningar', 'Götheborgs Allehanda', 'Götheborgska Nyheter', 'Norrköpings Tidningar', 'Götheborgs Tidningar', 'Carlstads Tidning'];['Sweden'];;;;;;;;news;22 Junii, klockan 2 pä Cr morgonen, med den Högsies bi, ständ.lyckligen förlöst med en Prinsessa. Öfwer denna för Konungen, det Kongl. Husets och alla trogne undersåtare glädjefulla händelse klef genast, i närwaro af De» ras Kongl. Höghcrer Hertiginnan af Södermanland och Prinsessan Sophia Albertina, Deras Excellencer Rikets Herrar och deras Fruer, högre Embeksmän, Cavalierer och Fruntimmer, Tacksägelse till Gud gjord i Stadens Stora Kyrka af Pastor Primarius^ Doctor Murray. Tacksägelsen skedde derefter under bönestunden i alla Stadens öfriga Kyrko
cluster_1448007;5;7;;4;846;;1807-05-30T00:00:00Z;1807-06-06T00:00:00Z;6;1800;week;Sweden;Sweden;Linköping;1807;['Linköping', 'Göteborg', 'Skara', 'Kalmar'];['Götheborgs Allehanda', 'Götheborgs Tidningar', 'Linköpingsbladet', 'Calmarposten', 'Wästgötha Tidningar'];['Sweden'];;;;;;;;news;g 52: 12, 9. 16: 21, 4. 35} 39f 5» 20: 35, 6. Lenna tillrttastning, ester z:ne timmars förlopp, under osta fortsatt omrörnmg, tagit sötma, afswalades den med cirka 750 kannor kallt wakten till 21 graders termomeker-warme, och siulligen pastogs 5 kannor god jast, som wal omrördes, hwarester locket till karck päladcs och med deg tillsmetabes. D. 27 Jan. tillinastadcs pä lika satt uti karet N:o 2 ett lika tunnetal Potates samt Malt. D. 28 likaledes rist karet N:o 3, och d. 29 uti karet N:o 4. D. 30, seda» tillmästningen uti karet Nw 1 afjäsit, och 2:ne brämvinspannor, den elia om 390 och den andra om 420 kannors rymd wörö fyllde, afdrankades först deste 2:ne pannor, och som sä mycket af tillmaffningen uti detta kar annu roar qwar, att den större pannan dermed kunde fyllas, afdrankades den ä nyo samma dag. D. zi afwerkades pä lika satt karet Nw 2, som under jäsning st
cluster_5413070;5;7;;4;1387;;1808-05-25T00:00:00Z;1808-06-01T00:00:00Z;6;1800;week;Sweden;Sweden;Stockholm;1808;['Stockholm', 'Uppsala', 'Göteborg', 'Norrköping'];['Dagligt Allehanda', 'Inrikes Tidningar', 'Götheborgs Allehanda', 'Norrköpings Tidningar', 'Upsala Tidning'];['Sweden'];;;;;;;;news;"oldater, »8 gewär med bayonetter, 28 huggare med mestingsfästen, diverse bandoler-ta&gt;kor, drichssiaffor, läder-renilar, 18 trost-hästar samt 123 la? med räg, mjöl och hafta. Likaledes inrapporterar Ofwerste Sandels, alt, enligt till honom ifrdn af,?edade Capiten Sahlste» inkommen rapport, Bönderne uti Idensalmi Socken, dä de blifwit underrättade att Swensta troppar wor» att förwänta, samt af fruktan att fienden genom »ä flykten undanko&gt;nmit manstap stulle fa kunskap om m&t ankomst och säledes förstöra eller uppbränna sina der anlagde magasiner, af nit«lstan för Zadernetlandet och det allmänna bästa., under anförande af Bonden Eric Olikainen ifr.m Zbichsalmi, mangrant »ngripit Ry,ka escorten uti Walkiaaiäcki och makten wid Zdensalmi Kyrka, bemäktigat fig de^c magasinet «f omkring 200 latz, dödat 2 samt bletzerat och tillfångatagit 49 man. Af ofwannämnve Capiten ^hlsten har blifwit inberättgdr, att föreiilmnde B^nde wid denna expe» dition ädagalagt ett i sitt stag owanligt nit. Jag har äfwcn såsom ett wsdermäle af Eders Kongl.Majestäts näd. och til uppmuntran för andra, trott mig böra ät den sistnämnde lemna-Redaillen för Tapperdet i SAlt; hwartill jag ansett honom sä mycket mer berättigad, som han ester de af deh medbrider Nämndemannen Genii och Bonden Christer Haganen asioKade twenne jkott, hwaraf cn fiende dödades och den andre bletz.rades, war den förste, som rusade pä fienden; utom den uppmuntran han gifwjl de» öf, riga Allmogen. « wär sida blcfwo, uti denna skärmytsel Collega Gummerus och Landtmätaren Böisman, hwilka ös? wen af nitälstan för det allmänna bästa medfölide, swart ble§era?e, samt cn Bonde dödstiuten. Denna expediticn war äfwen understödd af Majoren ock Riddaren Bosin, hwilken, enligt min sednast wgifne underdåniga Rapport, med filt detachement af UleäborgS nya Roicring, under deS marche ifrän Ca,ana till Nijsilä, pä sistnämnde ställe tagit cn transport af 80 la§ med proviant samt 6 soldaier, och sedermera marcherat till b.täckning af förenämnde expedition wid Idensalmi. Eders Kongl. Majestäts Finsta 'ilrmce bibehåller för der närwarande ungefärligen samnia ställning, som dä min sista underdåniga Rapport affändeS. lista Brigaden ligger i Sikaiocki; 2-dra Brigaden uti lvatt^cki i mil härifrän; z:dje Brigaden uti Himango, som är närmast fienden pä 5 mil till Gamla Carleby, Ser Rysarnas förnämsta styrka nu befinner sig, inen hwars hufwudöeiopp ej med fullkomlig noghet kan uppgivas; 4:de Brigaden ligger uti Kalgjecki, och S:tc Brigadens husw»d&gt;,rka Uti P"
cluster_1392281;4;7;;4;1188;;1808-08-10T00:00:00Z;1808-08-17T00:00:00Z;8;1800;week;Sweden;Sweden;Stockholm;1808;['Stockholm', 'Uppsala', 'Jönköping', 'Göteborg'];['Dagligt Allehanda', 'Götheborgs Allehanda', 'Jönköpings Tidning', 'Upsala Tidning'];['Sweden'];;;;;;;;news;"nkwnmo med underrättelsen att Rysta Arm ens en ct&gt;«-5 commenderande General, Grefwe Buxhöwden, t&gt;aflcn förut ankommit tiil nämnde hemman, och ännu mo«e d.r med en honom talrik atiöljzgd» Gener«l-Et«b; 50 ma» detacherades »enast i. skogen till hö^r och 100 inan i stogen tiit Wnster o&gt;n hemmanet, för att tournera och wid mwe;i signa! kringränna det. Avantgardet, som emedlertid lag embusqueradt, erhöll erdres att framtränga en t&gt;onr, d""tta werkställdes, men som detachementet till wenster, uppehället af markers oländighet, icke i rid kom fram, erhöll derigenom, nämnde Grefwe tillika med detz General-Stab, tillfälle att kasta sig pa vägra- hästar, och jm. dcna sätt undjiy', qwarlemnandes sine effeerer samt dukadt bord. Affairen brynte dä med Gcneral-St«bsn?aktcn,. som förfwarade sig i' hemmanet, men hwilkeN' sfter att hafwa förlorat nägre stuwe och sängar, kastade sig upp i stogen. Under liten bepiooerade första och andra Bataillanen af liandtwärnet pä en bredewid hemmanet liggande äng&gt; högra. siygÄn ffkddeS vnoS iksgen,. den wenstra emot hemmai et, Artilleriet plvresades pa do« minerande, höjderf-ei.de Bataillonen stannad» k reserve, den tredje d«acherad- till-hälften pä&gt;en"
cluster_1448407;5;7;;4;848;;1809-02-10T00:00:00Z;1809-02-17T00:00:00Z;2;1800;week;Sweden;Sweden;Stockholm;1809;['Stockholm', 'Uppsala', 'Norrköping', 'Göteborg'];['Dagligt Allehanda', 'Götheborgs Allehanda', 'Norrköpings Tidningar', 'Götheborgs Tidningar', 'Upsala Tidning'];['Sweden'];;;;;;;;news;"an denne länge sörswarat sig, och siutclig&lt;» nödjakades ott draga sig tillbaka, hwarwid C»»imenderingea bl«f omringad, och Under-Officerare» me» cine Sif* Gardister tillsängaragne, sedan deras hästar wor» sä upptröttnade. att de icke kunde undankomma. Den isriga delen af Posteringen replierade till Föglö, och sedan förstärkving af Jägare stundade till Vosteriugenk undsättning, äterwände Cosackerne till Sättunga. Expeditionen till Kumlinge aigick den 28 fistlcd"
cluster_8264955;5;7;;4;852;;1809-02-21T00:00:00Z;1809-02-28T00:00:00Z;2;1800;week;Sweden;Sweden;Stockholm;1809;['Stockholm', 'Uppsala', 'Norrköping', 'Göteborg'];['Dagligt Allehanda', 'Götheborgs Allehanda', 'Norrköpings Tidningar', 'Götheborgs Tidningar', 'Upsala Tidning'];['Sweden'];;;;;;;;news;är» följande underdåniga Rapporter lusande. Som en liten äbyggnad a Enklinge, wid namn E»klubben, i anseende till bristande hästar wid f5rr« Expeditionen icke kunde förstöras, anbefalldes Befälhafwaren af Wärd! Postering att den 14 dennes lata utgå en liren rekognoscering till Enklinge, för att flytta Aboens redbaraste egendoni och afbränna honom, h»vilket blikwit werkstäldt enligt hwad Eders Kongl. Majestet täckts i näder inhämta af Befälhafwonde Ca? ritenen wid Södermanlands Regemente von Engelbrechtens och FändrickenS wi» samma Regemente Wibergs i underdänighet bifogade Rapporter, wid hwilket tillfälle en Dons Cosack blifwit tillfångatagen, en blegerad, samt cn hast ffjuten, zme Tosack-pikar, en
cluster_1448632;4;7;;4;627;;1809-01-25T00:00:00Z;1809-02-01T00:00:00Z;2;1800;week;Sweden;Sweden;Stockholm;1809;['Stockholm', 'Uppsala', 'Göteborg', 'Norrköping'];['Dagligt Allehanda', 'Götheborgs Allehanda', 'Norrköpings Tidningar', 'Upsala Tidning'];['Sweden'];;;;;;;;news;"amn. Blekerade are: Vclvritairen af S. T. Zachaus Comp. N:o 19, Hagberg, inist armen, sedan död. Dito as T. EneMds V:o 8, Enebom, bl&lt;h.rad i foten. Bätsmannen af andra Gottlands N:o 69, Bo reda, benct of. T i mm enna nr en Jansson, lätt bletzerad. Nägra inan ined Contusioner utan betyder het. De 2:r.e mest bleferade är anstalt gjord bliswa om nägra dagar transporterade till Engelholms sjukhus. 18 man sjuka om bord, utom dem med Coiftusioncr. Konungens Brigg Wänta Litet den 8 Jan. 180g, till ankars ivid Toreko kl- »2 pä dagen. Arendt Dreyer, ereyer, Lieut. »vid Amiralitetet och Chef pä öllogs-Briggen -Wänta Lite"
